Melinda Gates Foundation, not the Gateses themselves. Obviously, most (all?) of the foundation's assets have	come	from the Gateses, and I don't want to diminish the generosity of surrendering $17 billion for the public good. But	come	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_34339.txt	5	29822	2	0.10000237715547788	gpt2_med_gpt2_xl
Walking out of the church, a little gust of cold air caught me by surprise. A cold front must have hit while I was inside. Glancing down the street, I realized that I didn’t have a friend to drive me home this time, and it was a long	walk	back to the streets where taxis ran. I pulled my T-shirt’s sleeves down my arms as far as they’d go, but I wasn’t ready for cold. Walking didn’t build up much heat; it just moved the air enough to chill me more. After I’d	walk	go	come	drive	walk	arrive	masc_written	written	#fiction#	fiction_Nathans_Bylichka.txt	1	47407	2	0.15964620133888485	gpt2_med_txl
revenue the total value of the tickets and hotel rooms that it 'sells' on its site , even though the vast majority of that revenue	goes	to the airlines and companies supplying the seats and rooms. So Priceline's actual revenue for	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_Article247_3904.txt	4	35367	2	0.08242771811421812	gpt2_med_gpt
tennis. Children will also enjoy the excellent sea-life center, Nausicaa, half an hour’s	drive	north in Boulogne (the coast road is the prettiest).	drive	go	come	drive	walk	arrive	OANC_written	written	#travel_guides#	travel_guides_berlitz1_WhereToFrance.txt	1	42937	2	0.12590363850480257	gpt2_med_gpt
New Age music. Pvt. Bell (Ben Chaplin) talks to his curvy, redheaded wife, viewed in deliriously sensual flashbacks. ("Love: Where does it	come	from? Who lit this flame in us?") Lt. Col. Tall (Nolte), a borderline lunatic passed over	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_13169.txt	1	29054	2	0.250395864015976	gpt2_med_gpt
over the past thirty years i've had you know about seven or eight different dogs all the time and there all you know it's like oops dad's got these two and the old one dies and the young one	goes	for a while and he gets another one so i can't see him without without his animals even though it's very expensive to stay at home yes	go	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw2308-ms98-a-trans.txt	4	14892	2	0.09154556031565153	gpt2_med_gpt2_xl
do you have anybody uh in your family that you ever had to put in a nursing home or my grandmother uh is the only person so far and um i basically think for her you know it was it was the best thing she was pretty out of it by the time she	went	into the nursing home okay	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3478-ms98-a-trans.txt	3	26044	2	0.047680230727082024	gpt2_med_txl
And then the soldiers would pass through just the same. So you couldn't tell what kind, at night, what kind of people were	going	by, but you could hear clatter, because even beasts full of weapons, with, everything, you know? So that time, that I told you about when the, the soldiers came, my son escaped, dying, from fear, when I go that they had me at gunpoint, and they surrounded the house, but it passed, they didn't do anything.	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	2	15717	2	0.07326359027464602	gpt2_med_gpt2_xl
left of them] PINTEL How'd this	go	all screwy? Enough! RAGETTI Well, each wants the chest for hisself, don't 'e? Mister	go	go	come	drive	walk	arrive	masc_written	written	#movie-script#	movie-script_pirates.txt	1	47041	2	0.05453091260686671	gpt2_med_gpt2_xl
but you'd be surprised how fake the restaurants are out here they knowing how close we are to the border i mean you only have to	drive	five minutes to get to the border you'd think that there'd be good Mexican cooking here	drive	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3857-ms98-a-trans.txt	1	5719	2	0.08380959984811065	gpt2_med_gpt
to continue to publicly condemn the terrorist acts; to cut off all shipments of fuel to the Taliban and stop recruits from	going	to Afghanistan; and,	go	going	coming	driving	walking	arriving	OANC_written	written	#technical#	technical_911report_chapter-10.txt	2	44523	2	0.07073811423551235	gpt2_med_gpt2_med
At the southern tip, just before it turns west to Sagres, are the coast’s most spectacular sights. Ponta da Piedade (Point of Piety) is the mother of all stack and cliff formations along the Algarve, a stunning terracotta family of bridges, terraces, and grottoes. There is no beach here, but there are great views from above, and in season (spring to autumn) boat trips depart from the foot of the long stairways that have been cut deep into the sides of the cliff. For a complete change of scenery, take a	drive	northwest towards the hills and Bensafrim. Here you can enjoy the Algarve of yesteryear and rolling undeveloped countryside, where people still live off the land. The tilled soil, a startling ochre color, makes a colorful backdrop for orange and lemon groves. Turn off towards the Barragem da Bravura, a dam, and you’ll be rewarded with a sight every bit as inspiring as its name. This water, more akin to the English Lake District than sunny southern Europe, is also of great practical use, irrigating crops, including rice, around Lagos. A new road connects with the old EN 125 route and will undoubtedly open up this relatively undeveloped area. portimão and environs	drive	go	come	drive	walk	arrive	OANC_written	written	#travel_guides#	travel_guides_berlitz2_Algarve-WhereToGo.txt	1	43000	2	0.08018362703497817	gpt2_med_gpt2_xl
Not far from the museum is one of Santiago’s best places to get sweaty in the evening. The Casa de las Tradiciones, a “cultural center” in a sweet little pink house (Calle General Lacret, 651), has live music and as much dancing as its tiny space will allow. It’s great fun, and the locals usually outnumber the tourists. Just west of the Padre Pico steps (south of the train station) is the one-room César Escalante cigar factory, unimpressive by comparison with other Cuban cigar factories but still an enjoyable place to visit, and the Ron Caney rum factory. The oldest rum distillery in the country, it was established in 1838 by Don Facundo Bacardí (whose descendants fled the country in 1959) and nationalized the following year. The rum produced here now	goes	under the name “Havana Club.” You can visit only a small museum and bar. Around Santiago	go	goes	comes	drives	walks	arrives	OANC_written	written	#travel_guides#	travel_guides_berlitz2_Cuba-WhereToGo.txt	4	44357	2	0.041924348954361965	gpt2_med_txl
um-hum um-hum well i think my sister is an RN and lives in Knoxville Tennessee and i think that my mother had thought in the back of her mind that she perhaps might go to Jean's and it did take when she first	went	into the care care center uh-huh	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2238-ms98-a-trans.txt	3	24559	2	0.0545842882577412	gpt2_med_gpt
um i don't know um does your do you have recycling in Atlanta uh yeah i see seen some uh there's some trucks that come around kind of like garbage trucks they have like four different big containers on them and they'll	go	and uh and collect collect it but i think the i think it's pretty expensive to do	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4118-ms98-a-trans.txt	1	13867	2	0.04803367802731617	gpt2_med_gpt2_xl
just they just don't get anywhere that's why i keep	going	back to the politicians that it has to have some focal spot that's right that's right	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2352-ms98-a-trans.txt	2	17077	2	0.05861792302389457	gpt2_med_gpt
um-hum and that was mainly it was so when we pulled up the light would	come	on but also we have a boat back there and we have neighborhood kids that like to get into mischief so we thought with that light you know it would um-hum	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3774-ms98-a-trans.txt	1	3135	2	0.03721887605019332	gpt2_med_txl
Last weekend a friend and her husband	came	to visit me for a few days. This is a friend I have known for 25 years, and although we've lived in different cities for the last	come	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_36880.txt	3	28174	2	0.05078565903756471	gpt2_med_gpt2_xl
maybe for for my money as uh i might uh i thought of school taxes as well and i was very involved in schools uh in the local community a couple years ago and it was pretty easy to see where it	went	all there but i guess i have the same opinion that some American have that uh uh it's all fat how about you	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw4209-ms98-a-trans.txt	3	26660	2	0.07335457013459956	gpt2_med_txl
cover, that at least in the Middle District Court, should a matter	come	up similar to this case, then they are exposed as a fact witness.	come	go	come	drive	walk	arrive	masc_spoken	spoken	#court_transcript#	court_transcript_Day3PMSession.txt	1	45773	2	0.055229715500051735	gpt2_med_gpt2_xl
um-hum um-hum what do you think about that because it's it's you know the money's	coming	from us here that live here and work here and well	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2810-ms98-a-trans.txt	2	4840	2	0.06651291548821114	gpt2_med_gpt
And if she, she would go to the store and buy them bread. And one day she	went	to buy them bread and she came back with the incorrect change and so her dad got very angry with her and made her go back to the store and, and I guess the guy had given her too much money back and she hadn't told him that he had made a mistake and so she got in trouble way, way too much trouble, you know, unnecessary trouble, and she had to walk all the way back to the store, and I don't know, she just made it out that to seem like in a lot of ways, back then, times were, seemed so much better, and yet so much harsher in a lot of ways. And supposedly, you know, it snowed more back then and, ah, but, you know, family was closer knit, I guess, so, you know, pros and cons in every, every case but and my, my grandpa, called Jidu in Arabic.	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_ManserAlexis.txt	3	24228	2	0.05276891328237121	gpt2_med_gpt2_xl
um-hum no i don't i don't know i lived in the Middle East for sometime and i i do believe there must have been some sort of quota system because uh i know a lot of people that were in a sense not qualified is the wrong word but certainly were deserving to	come	and it seemed to take them a long time or or there was a lot of uncertainty as to whether they would be able to	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2709-ms98-a-trans.txt	1	2263	2	0.08153413972958301	gpt2_med_gpt2_xl
yeah uh what what what contacts do you have with uh public school system okay well i have a boy and he just	went	into middle school early and i have a girl and she's in uh grade school and then i have a little boy who goes to uh they have something just before kindergarten and it's called Early Childhood and i have a young a young boy in that	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3216-ms98-a-trans.txt	3	25837	2	0.04885536959338255	gpt2_med_gpt2_xl
but uh i think i think news is i'm wondering where it's	going	you know how	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2888-ms98-a-trans.txt	2	19310	2	0.1477167619994112	gpt2_med_gpt
paid for putting ink on paper, to appreciate how much of the cost of legally acquiring bits of information	goes	into the ink and paper and allied anachronisms, like shipping, warehousing, and displaying the inky paper. I	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_2012.txt	4	35977	2	0.042859760587142914	gpt2_med_gpt2_xl
i that that sounds like a hell of an idea i didn't know there was such a thing no no there isn't i i'm saying that's the question what do you think could be better and i'm saying that pensions say in the year two thousand or more when social security	goes	away which it probably will i think they ought to have a pension at least that you'd never lose you work for a company seven years	go	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw2723-ms98-a-trans.txt	4	15111	2	0.05256131698990962	gpt2_med_gpt
'70s to surmount mutual distrust--sued to enroll his daughter into a magnet that officials didn't want to "tip" all white. This year, the case	came	before Judge Robert Potter--a former Jesse Helms aide, a Ronald Reagan appointee, and	come	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_35218.txt	3	28147	2	0.04336530023394421	gpt2_med_txl
took a tremendous amount of effort to define. We argued about what it really means and sent drafts back and forth for about a week before we	arrived	at the following definition which (like all definitions that one struggles with) looks	arrive	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_3171.txt	3	27058	2	0.05301269691377242	gpt2_med_gpt2_xl
Well then one day up there, he wanted me to wash the tie, I mean, you know, wash the things what you use in the kitchen and then he give me two white shirts to carry over, over to the washerette with, right across the street then, right across ( ). And I	came	over and he said, he said, "Now you got to put bleach in there in the towels to get them clean," he told me. I said, "All right."	come	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_MillsJanie.txt	3	144	2	0.24791782756242023	gpt2_med_roberta
given the special as an incentive for starring on Taxi , whereas in life, it was made a year before Taxi	went	into production. The 90-minute program included segments such as Kaufman chatting with his idol, Howdy Doody,	go	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_64749.txt	3	40251	2	0.05524870447246055	gpt2_med_gpt2_xl
feasibility of the medium for political pitching. It goes like this: GWB banner ads pop up when a Web surfer	arrives	at one of a number of sites chosen for their likelihood to be visited by Republican or independent New Hampshire or	arrive	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_Article247_4238.txt	4	27131	2	0.03015600417483414	gpt2_med_txl
oh really let's see i think that gun control has	come	up because there's been some crazies that killed people with guns and i think that's the problem that we need to address is why these people want to kill other people rather than the instrument they particularly used in the assault whether you know	come	gone	come	driven	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3518-ms98-a-trans.txt	5	2951	2	0.1403230748130817	gpt2_med_roberta
i agree it's fine i'd rather almost have i know that part probably half their money	comes	from these people that are saying um-hum	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw3214-ms98-a-trans.txt	4	4128	2	0.040536023539448074	gpt2_med_gpt2_xl
Republicans. If Gingrich isn't careful, the C word could	go	the way of the L word, and conservatives could	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_7272.txt	1	34923	2	0.08305650003477483	gpt2_med_gpt2_xl
and piles of dirt and then the porch wasn't finished and we had boards going up to the porch so you had to walk up the boards to get in. So I had my dates pick me up at somebody else's house because I was embarrassed for them to	come	my house. But I know how to put sheet rock up and do shingles and all of that.	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_GillardSylvia.txt	1	1342	2	0.031236960949410877	gpt2_med_txl
Me! But anyway, he climbed out a window and	came	by my window, and my window was several feet off the ground so it wasn't like I could escape. But he would throw rocks up to get my attention and he saw me look out the window and he was jumping up and down waving his arms and laughing because he was out and I was still in.	come	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_SheltonMichael.txt	3	198	2	0.05118395715440438	gpt2_med_gpt2_xl
i i couldn't imagine get living just sixty miles north of them but they were plagued they were plagued with them with mosquitoes and you can go out outside in the daytime all right but the minute the sun	went	down that's when it seems like the minute the sun sets the mosquitoes come out hum	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2445-ms98-a-trans.txt	3	24845	2	0.030691071243223837	gpt2_med_txl
should not begin a sentence with "Hopefully," and more, why one should not do so.) In any event, meander as I am wont to do, you have	gone	far in your chosen field. (I used to say that your sister and yourself, both Ph.D.s in early	go	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_Article247_4163.txt	5	38484	2	0.33270261463146944	gpt2_med_roberta
uh-huh uh he hired uh some retired Army guys to	go	in after him and and supposedly even i think went in by himself with went in to see them disguised you know as somebody else wow	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4696-ms98-a-trans.txt	1	14550	2	0.037349512498798365	gpt2_med_gpt2_xl
When Great Britain next	comes	under criticism for having absconded with the Elgin Marbles from the Acropolis, we should expect their prominent display in the	come	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3166.txt	4	31119	2	0.047863419842405275	gpt2_med_gpt2_xl
that's right that's right well that's what she said to us she said now do you all want him to	go	to a a state college or a private college and and our answer was that you know we will have enough money available for him to attend a state college and if he wants to	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2062-ms98-a-trans.txt	1	7078	2	0.054330977331512376	gpt2_med_gpt2_xl
of some harrowing epiphany. And so the movie, after a miniclimax or two, just	comes	to an end, suddenly smaller than the sum of its parts. Great	come	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3244.txt	4	31157	2	0.044085420730994085	gpt2_med_gpt2_xl
right so it's so that's nice it would be it would be really nice if they uh came to the house to pick it up and they just were talking about a bill in Tucson about that but uh uh it didn't	go	through uh-huh but i heard that most homes that do participate in that are having to pay a monthly fee to do that which uh i don't know it just doesn't make sense to me	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4829-ms98-a-trans.txt	1	14682	2	0.04985709251123305	gpt2_med_gpt
years before the Gulf War and occurred because the Airbus was mistaken for an Iranian F-14. So the question arises: Do letters just	go	straight into the paper without being checked? And if so, isn't this just as bad as a similar	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_605.txt	1	33527	2	0.03195410916194673	gpt2_med_txl
well what about if somebody was um is sick say they have AIDS or something uh it doesn't matter everybody over here has got it anyway they're you know AIDS is AIDS as long as if they tell you before they	come	here that's fine you know that they got AIDS but then all you have to do is make sure they're not passing it around yeah	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2523-ms98-a-trans.txt	1	2028	2	0.02622430109923243	gpt2_med_txl
huh have do you use that facility a lot um a fair a fairly a fairly good amount uh more on the weekends uh i try to beat the traffic in the mornings when i workout in the mornings i try to	come	down to the Dallas Fitness Center hum do you know if they have child care there	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2382-ms98-a-trans.txt	1	1846	2	0.2829043589122662	gpt2_med_roberta
hermit nor hostage began life with an initial h . The letter's name, aitch,	goes	back to Old French ache , from a late Latin accha, ahha , or aha --	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_VOL22_2.txt	4	36433	2	0.028952144943008695	gpt2_med_txl
um-hum and i remember the first time i took my wife there on a house hunt uh we were	coming	in and before the plane landed she looked out the window and she said she said Randy there's no trees down there i said there are this is Illinois you know and when we got out to the area where we decided decided we were going to live and buy a house there were no trees because the farmers had cleared all the land	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3251-ms98-a-trans.txt	2	4972	2	0.038890778098414125	gpt2_med_gpt
the church, I took out my cell phone and called the police. “I need to file a missing persons report. …Rachel Frieze. Last night, walking on West 2nd street around – maybe eleven or twelve o’clock. What? …But, sir, this is an unusual situation. She didn’t come home last night, none of her friends have seen her. …Sir, if she’s in any danger, it will probably be too late to help her by that time. My girlfriend has disappeared, I don’t even know where to start looking, and I need help! …Yes, sir. I understand.” The police wouldn’t file a report for someone who’d been missing overnight. I closed the phone. Walking out of the church, a little gust of cold air caught me by surprise. A cold front must have hit while I was inside. Glancing down the street, I realized that I didn’t have a friend to	drive	me home this time, and it was a long walk back to the streets where taxis ran. I pulled my T-shirt’s sleeves down my arms as far as they’d go, but I wasn’t ready for cold. Walking didn’t build up much heat; it just moved the air enough to chill me more. After I’d walked about a block, a car rolled up behind me. It slowed down as it neared me and I started to worry. This wasn’t the best of neighborhoods. I kept my eyes straight ahead and tried to walk more quickly without showing it.	drive	go	come	drive	walk	arrive	masc_written	written	#fiction#	fiction_Nathans_Bylichka.txt	1	46825	2	0.0980952947700785	gpt2_med_gpt2_xl
were listed as students on $10,000 worth of FEC filings, donations that added to their trial-lawyer parents' $175,304. All the money	went	to candidates to whom their parents had already donated.	go	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_2446.txt	3	39874	2	0.0693921909329761	gpt2_med_gpt2_xl
a man present i don't think i'm less than a man because of that i but i see that and God's really shown me that and i don't talk to them i don't try and witness to them don't try and convert them i just say you can you can either you can	come	back when my husband's here uh-huh	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2169-ms98-a-trans.txt	1	1586	2	0.037650504481308356	gpt2_med_gpt2_xl
So, I don't know. If you want to move so bad, why did you	go	to school here? Uh, the reason I choose to	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_BlanchardTracy.txt	1	6454	2	0.05747203029934467	gpt2_med_gpt2_xl
would be the the Freons i mean for air conditioning the one i guess that's the one i'm most curious about is how they're going to replace the Freons in air-conditioning that seemed to be the biggest surprise to me and whether when they replace it you know they're going to really	come	up with something that is not just as bad well the you know that that's another arguable issue and i i've seen the uh uh uh assuming you can buy into global warming i	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2190-ms98-a-trans.txt	1	1619	2	0.0445554592125621	gpt2_med_gpt2_xl
Legal Aid Clinic in Chicago, said the Web sites will serve as a resource that previously would have	come	at significant cost. "As the director of a small legal aid clinic, this is huge for	come	gone	come	driven	walked	arrived	OANC_written	written	#government#	government_Media_New_Online_Resources.txt	5	41481	2	0.06580143881550138	gpt2_med_gpt2_xl
opportunity to get rid of him. The idealistic spin: Netanyahu wants the Palestinians to accept his conditions so peace can	go	forward. The cynical spin: He wants the Palestinians to reject his conditions so he can posture	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_10795.txt	1	33667	2	0.037793075900475204	gpt2_med_gpt
these days is quick. Even since he wrote that piece a few months ago, Being John Malkovich has	come	out, and Boys Don't Cry , and a few other movies which taken together suggest that breaking through to the real is	come	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_Article247_4222.txt	5	28793	2	0.03613892384228601	gpt2_med_gpt2_xl
well i'm afraid that's what they they really wanted to do um yeah i think most shows were doing that and then they went away from it and now they're starting to	go	back to it and maybe that's what the public wants i don't know but i just um-hum	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2275-ms98-a-trans.txt	1	7674	2	0.04480995993729697	gpt2_med_gpt2_xl
um to children and making half price menus for them whereas before um they would be totally discouraged from bringing children in and they're doing this basically because they're so many working parents in this area and that they were losing the business because once all these younger people were having children they weren't	going	to the restaurants right	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2646-ms98-a-trans.txt	2	18414	2	0.5805048326320673	gpt2_xl_roberta
keep the peace in the peninsula, but to keep regional stability. And I strongly believe we need to keep a presence in NATO, but I'm going to be judicious as to how to use the military. It needs to be in our vital interest, the mission needs to be clear, and the extra strategy obvious. I don't disagree with that. I certainly don't disagree that we ought to get our troops home from places like the Balkans as soon as we can, as soon as the mission is complete. That's what we did in Haiti. There are no more than a handful of American military personnel in Haiti now. And Haitians have their problems, but we gave them a chance to restore democracy. That's really about all we can do. But if you have a situation like that right in our backyard with chaos about to break out and flotillas forming to	come	across the water, and all kinds of violence there, right in one of our neighboring countries there, then I think that we did the right thing there. And as for this idea of nation building, the phrase sounds grandiose. And, you know, we can't be -- we can't allow ourselves to get overextended. I certainly agree with that. And that's why I've supported building up our capacity. I've devoted in the budget I've proposed, as I said last week, more than twice as much as the governor has proposed. I think that it's in better shape now than he generally does. We've had some disagreements about that. He said that two divisions would have to report not ready for duty, and that's not what the joint chiefs say. But there's no doubt that we have to continue building up readiness and military strength. A	come	go	come	drive	walk	arrive	masc_spoken	written	#debate-transcript#	debate-transcript_2nd_Gore-Bush.txt	1	45805	2	0.20326805432630798	gpt2_xl_roberta
along the length of the north shore. From here it is possible to stop and admire the view. Those who don’t want to	drive	or walk around it can take the ferry, which travels down the whole length of the lake	drive	go	come	drive	walk	arrive	OANC_written	written	#travel_guides#	travel_guides_berlitz1_WhereToLakeDistrict.txt	1	42975	2	0.08932203298278778	gpt2_xl_txl
mining-industry revenue." The total percentage of Utah's school budget supplied from School Trust Lands is around 2 percent. The percentage that	comes	from mining revenue is somewhat less than that. This hardly counts as dependence.	come	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3844.txt	4	31257	2	0.09817235044542194	gpt2_xl_gpt
“Five, six, two, four one, blastoff!” responds Vance, commander of the control tower. Lynette makes one of the dolls push a pretend button and reports, “Brrrm, brrrm, they’re	going	up!” Among children who have regular contact with peers, sociodramatic play with agemates increases greatly between ages 3 and 5.71 As this excerpt reveals, by age 4 children can create and coordinate several characters in an elaborate plot and weave together intricate role relationships and story lines—factors that, as we have seen, contribute greatly to their cognitive and social competence.	go	going	coming	driving	walking	arriving	OANC_written	written	#non-fiction#	non-fiction_Berk_CH4.txt	2	44499	2	0.11880011365001986	gpt2_xl_gpt
One last metaphysical question. Almost $50 billion of Dole's 1982 projected revenue was supposed to	come	from cracking down on tax cheats , by adding staff to the IRS, and requiring financial institutions to	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_1037.txt	1	29001	2	0.09650488007365865	gpt2_xl_gpt
a 32.5 foot crest, but put it back another day, to Thursday. It just kept	coming	at us like a bouncing ball.	come	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_VOL23_2.txt	2	32088	2	0.1051505728289604	gpt2_xl_txl
able to half a room, or to the whole front yard of a home. Outdoor nacimientos will have life-size figures of Mary and Joseph and various other biblical characters and animals. This custom is not particular to the Chicano community, and nativity scenes can be found throughout the country during the Christmas season. It is thought that Saint Francis of Assisi is the saint responsible for much of the veneration of the infant Jesus, and the custom of creating nativity scenes or monuments to the birth of Christ has been going on for hundreds of years. In private homes nacimientos are usually set up for the first night of Las Posadas, which starts on December 16 and continues until December 24. A nacimiento is left in place until El Día de los Reyes, Epiphany, on January 6, when the three kings	arrive	to visit the Christ child. See also Las Posadas	arrive	go	come	drive	walk	arrive	OANC_written	written	#non-fiction#	non-fiction_Castro_chN.txt	1	40391	2	0.3723179024412323	gpt2_xl_roberta
nothing happens to relieve the situation, you can say, forthrightly, "I'm so sorry, your name has	gone	right out of my head." --Prudie, forgetfully	go	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_3562.txt	5	38777	2	0.05531264874497088	gpt2_xl_gpt
yeah my parents did a lot of that and it will be nice just to be able to have him say will you	go	to the store will you take his sister somewhere or something like that	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2631-ms98-a-trans.txt	1	9226	2	0.06493207455117	gpt2_xl_gpt
big green trash cans and uh we they have a recycling truck that	comes	around now and you separate your glass and	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw4329-ms98-a-trans.txt	4	4377	2	0.14835104737183646	gpt2_xl_roberta
yeah yeah and also also in big companies they have uh like vacations and all no if i take a vacation i've got to get a friend or someone else to	come	in for a temporary to	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4163-ms98-a-trans.txt	1	3417	2	0.04073106406157238	gpt2_xl_txl
which not only enshrined states' rights but also included term limits, budget balancing, and limits on taxation. But when neo-Confederate ideology	went	national with the presidential candidacy of Pat Buchanan, who passionately	go	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_2935.txt	3	39966	2	0.050551154595789856	gpt2_xl_txl
w I want to go further. I want to give robust support to the groups that are trying to overthrow Saddam Hussein, and I know there are allegations that they're too weak to do it, but that's what they said about the forces that were opposing Milosevic in Serbia, and you know, the policy of enforcing sanctions against Serbia has just resulted in a spectacular victory for democracy just in the past week, and it seems to me that having taken so long to see the sanctions work there, building upon the policy of containment that was successful over a much longer period of time against the former Soviet Union in the communist block, seems a little early to declare that we should give up on the sanctions. I know the governor's not necessarily saying that but, you know, all of these flights that have	come	in, all of them have been in accordance with the sanctions regime, I'm told, except for three where they notified, and they're trying to break out of the box, there's no question about it. I don't think they should be allowed to. Did he state your position correctly, you're not calling for eliminating the sanctions, are you?	come	gone	come	driven	walked	arrived	masc_spoken	written	#debate-transcript#	debate-transcript_2nd_Gore-Bush.txt	5	45800	2	0.037116907051847794	gpt2_xl_txl
Anna, his second wife, cries out: "You're starting with the horrors again! Why should anyone want to	come	up to our apartment when you speak about such things." Dr. Shrage, a mathematician whose wife died in the Warsaw Ghetto,	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_3037.txt	1	29667	2	0.03941443622692753	gpt2_xl_txl
San Francisco who had been at sea for five long days. America’s rich made up a goodly portion of these early travelers. They	arrived	with maids and trunks, and often stayed for months. In 1936, Pan American	arrive	went	came	drove	walked	arrived	OANC_written	written	#travel_guides#	travel_guides_berlitz1_HistoryHawaii.txt	3	40638	2	0.16528036918865036	gpt2_xl_roberta
That proposal also required an inspection before a new tenant signs a rent-to-own contract. The resolution must	come	before City Council for final action.	come	go	come	drive	walk	arrive	OANC_written	written	#government#	government_Media_help_rent-to-own_tenants.txt	1	41464	2	0.4142452263275968	gpt2_xl_roberta
critic, and his emphasis on the fairy tale aspect of natural disaster undermines the facts that have	gone	before. His argument appears to be that fictional disasters stand in for racism. He appears to have missed the Will	go	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_3077.txt	5	38721	2	0.2872313282223451	gpt2_xl_roberta
yeah that cholesterol fat free yeah that's really wonderful that they're	coming	out with so many uh-huh	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3138-ms98-a-trans.txt	2	4950	2	0.04314626909092201	gpt2_xl_gpt
