He rented a little cabin made out of lodgepole pine that sat beside a fast-running stream full of trout. [SEP] There he holed up drinking whiskey and finishing his novel. [SEP] I am a novelist myself, and novelists can never get enough of these kinds of stories. [SEP] I am both repulsed and fascinated by a writer who could walk out on his own son in search of better concentration. [SEP] That is why I went to see Spear-O-Wigwam in the first place. [SEP] It was 10 years ago and I was in Wyoming anyway so I thought I would	drive	up and look at the cabin.	natural	COCA; 2009 (Jun 2009); Vol. 222, Iss. 6; pg. 26, 2 pgs; An ode to Spear-O-Wigwam; Ann Patchett; MAG: Sunset	drive	natural	natural	1	think	attitude holder	X & V	
She called the dentist's office to confirm that her father had not canceled his appointment. [SEP] " Please ask him to wait for me, " [SEP] Regan said to the receptionist. [SEP] " I'm leaving the city in a few minutes, and it shouldn't take me more than an hour to get there. " " Will do, " the receptionist promised. [SEP] Regan hurriedly dressed and dried her hair. [SEP] After Dad has his appointment, we can do the errands together, she thought. [SEP] Then we'll	drive	back to the city to see Mom. [SEP] But even as she pulled on her coat and ran down to grab a cab, Regan somehow knew that that wasn't what she would be doing this afternoon.	natural	COCA; 2001; New York : Pocket Books; Deck the halls; Clark, Mary Higgins. Clark, Carol Higgins; FIC: Deck the halls	drive	natural	natural	1	think	attitude holder	back to the city	
Miss? [SEP] I turned back. [SEP] He was blushing, but with a kind of borrowed confidence, he said, Would you like to be on my radio show? [SEP] I tried hard not to let my astonishment show. [SEP] You have a radio show? [SEP] Yes, ma'am, Talk of the Town. [SEP] I get guests from town on, and we talk. [SEP] That's the show. [SEP] I thought of the empty miles I'd	driven	through to get to this town, the few places of business I'd seen thus far. [SEP] I didn't recall anything that looked like it might be or house a broadcasting studio. [SEP] Where? [SEP] I asked. [SEP] Right at WMRZ a few blocks over. [SEP] It's above the drugstore. [SEP] I've had Louise on my show: we talked about yogurt: Where has it been and where is it going?	natural	COCA; 2005; New York :; Random House, Edition: 1st ed; The year of pleasures : a novel; Berg, Elizabeth; FIC: The year of pleasures : a novel	drive	natural	natural	5	think	attitude holder	through	
Alexis: Have you ever been to New Hampshire? [SEP] Sonny: I think I	drove	through it once. [SEP] Alexis: Briarton-Griggs is in the hills. [SEP] There are trees around it for miles. [SEP] Sonny: Brick buildings? [SEP] Alexis: Yep. [SEP] Sonny: And lawns that look like carpets? [SEP] Alexis: You have the idea.	natural	CAS; 2002 (2002-04-03); General Hospital; General Hospital	drive	natural	natural	3	think	attitude holder	through it	
" What I'd like is a date for dinner, just you and me. Let's go out. How about it? " " Margie took me out to lunch. " " Good for Margie. Let's make it a doubleheader. Think you can handle it? " She took a long look at him. [SEP] He'd showered and changed and shampooed his hair. [SEP] He looked tan and fit. [SEP] And he was smiling. [SEP] He'd always had a great smile. [SEP] Even after 35 years of marriage, it still made her smile when he did. [SEP] " I thought we'd	drive	out to Lahey's, " he suggested. [SEP] Lahey's was a fish place, miles out on the island.	natural	COCA;   1999 (Aug); Vol. 229, Iss. 2; pg. 174, 5 pgs; The implausible blonde; Jane Sughrue Giberga; FIC: Good Housekeeping	drive	natural	natural	1	think	attitude holder+attitude holder's listener	Lahey's	
" So what are we going to do? " he asked. [SEP] For the past year, it's gotten increasingly difficult for him to hold a thought, and I knew I'd have to respond to the same question several times before we left. [SEP] His doctor wasn't sure at first what was causing the memory loss; now he was leaning toward Alzheimer's. [SEP] " I thought we'd	drive	out to San Angelo, look around, see if you remember what it was like when you'd go visit your Uncle Joe, [SEP] " I said. " It'll be a good trip even if you don't remember a thing. "	natural	COCA; 1998; 1998, Vol. 83 Issue 1, p70, 19p; What Happened in Miss Hattie's Parlor.; Holley, Joseph; FIC: Southwest Review	drive	natural	natural	1	think	attitude holder+attitude holder's listener	out to San Angelo	
" Hear what happened? " he asked.   [SEP] " What? " [SEP] " Some old farmer set his fields on fire this morning. Acres and acres are burning like hell. " [SEP] " Where? " [SEP] " Just east of town, off one-eleven. [SEP] You can see smoke from the front yard. [SEP] I thought we could	drive	out and see it. [SEP] " [SEP] " [SEP] Why'd he do it? [SEP] "	natural	COCA; 1993 (May); Vol. 271, Iss. 5; pg. 73, 8 pgs; Marine Corps issue; FIC: Atlantic	drive	natural	natural	1	think	attitude holder+attitude holder's listener	X & V	
The neighbors are in the street. [SEP] He looks at his car, but it's too late to get there. [SEP] He glances over to the bricks and wonders if he should run to them, or behind her house in the other direction. [SEP] All he has are his hands, which he tightens. [SEP] Two men, one heavier, both with hands out, mouths yelling. [SEP] " Think you can	drive	through here and make history, huh? [SEP] " one says. [SEP] Rormy watches them jump onto the curb. [SEP] Down a ways, more neighbors are coming. [SEP] And one of them-one of them, Ronny thinks, is him. [SEP] He steps forward but the first ones reach him and knock him back. [SEP] But behind them, the man keeps coming in.	natural	COCA; 2006 (2006); Vol. 27, Iss. 1; pg. 86, 19 pgs; Stonewall and Jackson; Stephen Schottenfeld; FIC: New England Review	drive	natural	natural	1	think	embedded listener	through here	
I'm wondering if this is when it's going to sink in that Jackie's really gone. [SEP] Since we lived 382 miles apart, I have almost convinced myself that she's just in her apartment in San Francisco. [SEP] But this will be the first time I've gone to Northern California and not seen her... ever. [SEP] I think when we are	driving	home in a few days and I won't have had a dinner or coffee date with her, my " she's in the city " illusion will finally be shattered.	natural	CORE; Personal Blog; On The Floor — The Spohrs Are Multiplying...; http://www.thespohrsaremultiplying.com/heather/on-the-floor/	drive	natural	natural	2	think	homebase	home	
A small patch of wildflowers grew in the shade of a fence, giving the valley, even with its brittle harsh surface, a certain beauty. [SEP] Now she understood why the baby's mother had been named Bloom, Desert Bloom. [SEP] They pulled onto Route 28 and followed the directions Bloom's mother had given them; this was the first time they were to see the baby at home. [SEP] Taking him away from everything familiar seemed cruel and April thought of the adopted puppy she and Neil had	driven	home from Morgan Hill when they were first married, April holding the crying squirming little thing until it gave up and fell into limp defeated sleep. [SEP] The county road ended at an elbow-bend where they could only turn right. [SEP] Down the street were five or six tract houses, vague pastel colors bleached nearly white.	natural	COCA; 2018 (2018/06/22); Vol. 76, Issue 3; Desert Bloom	drive	natural	natural	5	think	homebase	home	
Taking me by the shoulders, she said, " Don't ever be afraid. " She was standing close to me and I could smell her breath and the steam coming off her hair and skin. [SEP] We started back up the hill toward the road where our Studebaker was parked. [SEP] As we passed the white Colonial-style, the man waved to us from the porch where he was standing. [SEP] My mother waved back and called that we would come see him soon, although I didn't think we would. [SEP] I thought once we had	driven	back to our house and our regular lives, it would seem as if the man had never existed.	natural	COCA; 2013; Fall2013, Vol. 71 Issue 4, p763-768. 6p; Horse People; Pendleton, Jan (AUTHOR); FIC: Antioch Review	drive	natural	natural	5	think	homebase	back to our house	
Paul: Um, could I get a very large cup of coffee, please? [SEP] Heather: Hi. [SEP] Paul: Hi, Sweetheart. [SEP] Heather: Hey. [SEP] I, um, I thought I saw you	drive	by, so I came in. [SEP] I haven't seen you in a while. [SEP] Paul: Well, um, I've been spending a lot of time at the hospital. [SEP] Heather: Oh, yeah. [SEP] How is Aunt Patty? [SEP] Paul: Oh, not good.	natural	CAS; 2010 (2010-03-05); Young and Restless; Young and Restless	drive	natural	natural	1	think	listener	by	
Chris: Really? [SEP] Where are you off to while I'm slaving away for you? [SEP] Karen: Hmm. [SEP] Green Lake. [SEP] Chris: green Lake. [SEP] That's beautiful. [SEP] I love it there. [SEP] Which shore? [SEP] Karen: I found this perfect cabin on -- I see where you're going. [SEP] Chris: What do you mean, after lunch? [SEP] Back to the hospital, land of disinfectant? [SEP] Karen: If you think I didn't see you	drive	by my apartment last night while I was taking out the garbage, you're wrong. [SEP] And I'll bet those two hang-up calls were from you, too. [SEP] Chris: Hang-ups? [SEP] You had hang-ups? [SEP] Karen: I know why you called, Chris, and why you're here. [SEP] I know what you want from me.	natural	CAS; 2001 (2001-10-30); Port Charles; Port Charles	drive	natural	natural	1	think	listener	by my apartment	
I'd also wrapped the three objects Octavio had stolen in a sheet and taken them with me. [SEP] It puzzled me less why Octavio had stolen them -- they were beautiful, after all -- than why he'd left them for someone else to find. [SEP] There had been no note to explain his intentions, but I assumed he meant for them to be returned to their owners. [SEP] In fact, when I started the car, my first thought was to	drive	directly to the police station, but I considered other options.	natural	COCA; 2014; Summer2014, Vol. 72 Issue 3, p443-456. 14p.; Fog; NELSON, KENT; FIC: Antioch Review	drive	natural	natural	1	think	PRO	directly to the police station	
" And how long do we have you for? Don't tell us you're leaving tomorrow! " [SEP] " I had a bunch of vacation days saved up, " I said. [SEP] " I fly home on the sixteenth. " [SEP] " Ah, that's a nice bit of time, " Paudie replied with satisfaction. [SEP] " We'll show you everything there is to see, and a good deal more besides. " [SEP] Brona slid him a doubtful look over the rim of her glass. [SEP] " I thought I might	drive	down to Galway for a night or two, " I said. " Maybe see the Cliffs of Moher. [SEP] I don't know if we went there the last time I was here. [SEP] "	natural	COCA; 2017; Immaculate heart; Camille DeAngelis; FIC: Immaculate heart	drive	natural	natural	1	think	speaker	down to Galway	
So where does your husband live? [SEP] I asked Marietta. [SEP] She sat back in the armchair. [SEP] On top of the hill, before you turn to 248, there's a white trailer, with many pots of flowers in the windows. [SEP] You are welcome to stop by. [SEP] To see him? [SEP] Well, no, there's another trailer, a pink one, and that's mine, way back in the yard. [SEP] You think I could just	drive	in and talk to you all? [SEP] Your trailer doesn't have the flowers? [SEP] No, I have cats. [SEP] They're always sunbathing in the windows. [SEP] Why wouldn't you stop by? [SEP] If you usually don't even talk to each other? [SEP] Oh, we do, I just hope we won't. [SEP] We have a kid to take care of, so that keeps us pretty close.	natural	COCA; 2001 (Fall); Vol. 59, Iss. 4; pg. 783, 16 pgs; Night Guests; Josip Novakovich; FIC: The Antioch Review	drive	natural	natural	1	think	speaker	in	
Stephanie: You saved a seat for me. [SEP] Thank you. [SEP] I thought I'd find you here. [SEP] Nick: I'm not going, you know. [SEP] They asked me to go, but I'm not going. [SEP] Stephanie: You don't think I	drove	all the way down here to try and talk you into going, do you? [SEP] Nick: If you came here for some Brooke bashing, you came to the wrong place. [SEP] Let me tell you that right now. [SEP] Stephanie: Actually, I came for a drink.	natural	CAS; 2004 (2004-07-09); Bold and Beautiful; Bold and Beautiful	drive	natural	natural	3	think	speaker	all the way down here	
" It's a fish, the roach. People fish for them here in the little bay, " [SEP] Harold Davidson said. [SEP] " Thanks, Hal, " Perenchio said, smiling. [SEP] " You've always known things like that. " [SEP] " Well, here we are, " Davidson said, ignoring the remark. [SEP] He had a round, smooth face that merged into a bald head. [SEP] His dark skin was slightly darker than that of Perenchio, who had a Creole father and an African American mother. [SEP] " I thought we could	drive	to my house, have a drink, something to eat I hope you're still big on pulled pork.	natural	COCA; 2015; New York : Forge, A Tom Doherty Associates Book,Edition: First edition.; Collision; Cohen, William S.; FIC: Collision	drive	natural	natural	1	think	speaker+addressee	to my house	
One of the problems when you're snowshoe hunting is setting up to shoot. [SEP] Sitting is awkward. [SEP] You can lie down in a twisted position to rest the rifle over your pack, but it's hard to get back up if the snow is deep. [SEP] Kneeling on one knee and shooting over sticks works the best. [SEP] There was still an hour or two of light when we called it a day. [SEP] Since we'd go at it hard tomorrow, we thought it best to	drive	back to my house and rest up.	natural	COCA; 2008 (Dec 2008/Jan 2009); Vol. 113, Iss. 8; pg. 88, 6 pgs; THE TRAIL; Keith McCafferty; MAG: Field and Stream	drive	natural	natural	1	think	speaker+addressee	my house	
There's nothing in the world I love more, not even a third as much. [SEP] Me and Mark. [SEP] I wanted to fall asleep there, for maybe three hundred hours, and dream that I was the object of Mark's fancy. [SEP] There is no way for him to escape me. [SEP] I have thought that I have seen him. [SEP] At a train station, buying a magazine, but I couldn't stop to look or I would have missed my train. [SEP] Once, two years ago, walking back from my high school, I thought I saw him	drive	by me in a pickup truck. [SEP] The truck stopped at a light, I looked right at the driver. [SEP] He looked at me and then he looked back at the steering wheel. [SEP] I continued to look at him. [SEP] He drove off, away from me.	natural	COCA; 2016; Madison Vol. 59, Iss. 2,  (Spring 2016): 77-85,172; Fluffy the Cat; Nelson, Ingrid; FIC: Literary Review	drive	natural	natural	1	think	theme	by me	
