These are the images Mikhail Gorbachev faced on the eve of his summit departure, Soviets fighting over food, his chief antagonist fighting for political prominence, and killings in the independence-minded republic of Armenia. [SEP] This is what the railway station at the capital, Yerevan, looked like, after Armenian militants and Soviet troops clashed. [SEP] Each side accused the other of firing first. [SEP] The doctor says : " I	came	to the station and saw bodies lying all over the floor, and soldiers standing in the corner. [SEP] I wanted to help, but they were all dead. [SEP] They were all riddled with bullets. [SEP] " Six Armenians died at the station; other clashes followed on the streets between roving gangs and government troops.	natural	COCA; 1990 (19900528); Gorbachev's Problems at Home; SPOK: ABC_Nightline	come	natural	natural	3	quote	speaker@ET	to the station	
I knew that the chief was on thin ice. [SEP] No one, not even the police department, wanted to go toe-to-toe with Gabby, and that included Chief Martin. [SEP] He wasn't thrilled by the conversation they were having, that much was clear, but the chief had a job to do, and I had to admire the way he took a deep breath, and then said , " Desmond Ray	came	by my office a few minutes ago. [SEP] He claims you stole something from his aunt, so I need to hear all about it. [SEP] " [SEP] " [SEP] I'll tell you the same thing I told him, [SEP] " Gabby said. " Those coat pockets were empty, and Jean Ray is either lying or mistaken. "	natural	COCA; 2012; New York : St. Martin's Paperbacks; Killer crullers; Beck, Jessica; FIC: Killer crullers	come	natural	natural	3	quote	speaker@ET	by my office	
" Our parents won't have anything at all to do with each other. They hate each other, and especially since Mama got remarried. They won't let us get together, not even for a day; it's just awful, " [SEP] I said. [SEP] " So how did you get to see him two years ago? " Lily asked. [SEP] They had all drawn closer, clustering around me. [SEP] " He ran away from school, " I said , " and	came	to my high school, and got me right out of class. [SEP] I remember it was biology lab, " I said. " I was dissecting a frog. [SEP] " [SEP] " [SEP] Then what? [SEP] " [SEP] " [SEP] We spent the day together, " I said.	natural	COCA; 1991; Winter91, Vol. 27 Issue 1, p115, 21p; The Bubba Stories.; Smith, Lee; FIC: Southern Review	come	natural	natural	3	quote	speaker@ET	to my high school	
" I want to tell you about Allen, " [SEP] Ford said. [SEP] " And then I want to tell you about McKenzie. " [SEP] He expected to tell the story with detachment, but failed. [SEP] He stopped talking and waited, shivering. [SEP] Shaun listened with occasional changes of expression, small nods, and careful encouragements for him to continue. [SEP] He told about the dog and McKenzie, and those months in Chapel Hill when he had been with them both. [SEP] He trembled, but Shaun sat calmly, hands folded in her lap. [SEP] When he said, " But he never	came	back to get the dog, andso I kept him, " and then fell silent, Shaun sat motionless.	natural	COCA; 2003; Chapel Hill, N.C. : Algonquin Books of Chapel Hill, Edition: 1st ed.; Comfort & joy : a novel; Grimsley, Jim, 1955-; FIC: Comfort & joy : a novel	come	natural	natural	3	quote	speaker@ET	back	
LEE-WOODRUFF[SEP] That opportunity came this spring when Julie applied to a new program at Credit Suisse called the Real Returns program. [SEP] It's like a ten- week paid internship offered at Credit Suisse and several other banks to help women return to the workforce. [SEP] Women like Julie, who stopped climbing the corporate ladder after having children and had trouble re-entering. [SEP] JULIE-HAMES[SEP] I was on the fence fifty-fifty whether or not I would	come	and my husband was the one who said, Julie, if you don't do this, you're going to regret this for the rest of your life. [SEP] LEE-WOODRUFF[SEP] Julie's husband Ken encouraged her to take the leap. [SEP] He stays in Georgia with their daughters during the week, while she commutes to New York.	natural	COCA; 2014 (140604); This time of year college students begin internships to get a foothold in the working world.; SPOK: CBS THIS MORNING 7:00 AM EST	come	natural	natural	1	quote	speaker@UT	Credit Suisse	
When we came down to Florida we wouldn't see people for hours, and we were just inclined to be naked because we're naturalists so we paddleboarded naked and had a great time and we mentioned it to some friends and they said: " oh, my gosh that would be so much fun, we'd love to do it. " We said : " okay	come	out next time. [SEP] "	natural	COCA; 2016 (16-08-05); Orlando Bloom Prompts Us to Ponder: What Is the Purpose of Naked ...; MAG: Jezebel	come	natural	natural	1	quote	speaker@UT	out	
Looking at Ucok's scowling face on the screen, Jamaliah was unconvinced. [SEP] But then she saw another one of him on his haunches, his feet splayed the way Arif used to sit. [SEP] Remembering that her son had fallen off the roof as a young boy, Jamaliah called Lana and asked if Ucok had a small scar on the right side of his nose. [SEP] " Yes " was the answer. [SEP] The next day, when Ucok came to Lana's house, she put him on speakerphone and called Jamaliah. [SEP] On hearing her voice, Ucok said : " Ma, please	come	and take me. I want to go back to Aceh. [SEP] " Jamaliah asked where he was staying, and Ucok replied that he had no home, not even a blanket.	natural	COCA; 2014; 12/19/2014, p30-43. 10p. 3 Color Photographs, 1 Map.; Miracle of the tsunami; Rice, Xan; MAG: New Statesman	come	natural	natural	1	quote	speaker@UT	X & V	
Turner finished his dissertation in 1978. [SEP] At the time, he was bent on teaching, not yet knowing how much he liked research. [SEP] He was particularly keen on a job at California State University, Fullerton, that never materialized. [SEP] Then David Schramm, the University of Chicago astrophysicist who died in a plane crash in 1997, called and said : "	come	to Chicago - you'll do great things. [SEP] "	natural	COCA; 2004 (Apr); Vol. 32, Iss. 4; pg. 44, 6 pgs; The lost years of MICHAEL TURNER; Steve Nadis; MAG: Astronomy	come	natural	natural	1	quote	speaker@UT	to Chicago	
For example, in one tale, Hare and Man go together to steal honey from God's house. [SEP] When they arrive, Hare says : " I	came	came here to steal once before, but I haven't been back since " (therefore, presumably, he is no longer certain where the honey is stored); " you look around the comer behind the door to try to see where the honey is. [SEP] " Man is foolish enough to comply; God sees him and throws pepper in Man's eyes. [SEP] Since then that man and all his descendants have been blind.	natural	COCA; 1995 (Fall); Fall95, Vol. 49 Issue 3, p229-239, 11p; LOST IN TRANSLATION: FROM ORATURE TO LITERATURE IN THE WEST AFRICAN FOLKTALE; Porter, Laurence M.; ACAD: Symposium	come	natural	natural	3	quote	speaker@UT	here	
Close up, he looked every bit of his fifty years. [SEP] His sandy hair was shot with gray and pouches of loose flesh hung under his eyes. [SEP] But the creases fanning out from the corners of his eyes were laugh lines, and Rees thought in happier times the merchant had enjoyed his life. [SEP] " I haven't seen you before. " [SEP] Rees was astonished that Boothe, even in the midst of his grief, was able to express interest in a stranger. [SEP] " Yes, " [SEP] Rees said , " I um	came	to buy some imported cloth, you know, some of that fine Indian cotton and maybe silk, and then I saw Twig... " Realizing he was stammering, Rees shut his mouth. [SEP] " Well, you won't find better than Mrs. Baldwin's Emporium, corner of Essex and Walnut streets, " Mr. Boothe said, clapping Rees upon the shoulder as though they were old friends.	natural	COCA; 2015; New York : Minotaur Books,Edition: First edition; Death in Salem; Kuhns, Eleanor; FIC: Death in Salem	come	natural	natural	3	quote	speaker@UT	to buy some imported cloth	
" It's the rumors about a players' union forming. " [SEP] This brought about even more laughter. [SEP] I frowned. [SEP] " Why is that funny? " " Bawl-playahs, " said Lou Klein, taking a long pull from a beer bottle, " don't cotton to unions. " Fred Martin drank beer, too, and nodded in agreement.. " You've got no pension, you've got no minimum wage, " I said. " They have you	coming	to training camp this year a month earlier than usual, and you don't get paid five cents extra for it. [SEP] Attendance could double this year, but the owners won't give you guys any of that money if they don't have to. [SEP] "	natural	COCA;   1996; New York : Viking; The Veracruz blues; Winegardner, Mark, 1961; FIC: The Veracruz blues	come	natural	natural	2	quote	theme	to training camp	
Boggs's restoration had already faced criticism before he died at the age of 77 in 1991. [SEP] But it was the 2004 collapse at Tazumal and the subsequent archaeological discoveries beneath his slabs of concrete that are finally wrenching open questions about how he and other archaeologists of his generation repackaged the past. [SEP] " People like Stanley Boggs were putting cement on structures all over Mesoamerica, and by doing that, they made people think it was the last word, as if underneath the cement there was nothing left to study, " said Valdivieso. [SEP] " Visitors would	come	to Tazumal with these flights of imagination, walk up to touch the cement as if they were touching the original structure, and what they were touching was Stanley Boggs's cement. [SEP] It was a farce. [SEP] "	natural	COCA; 2006 (Sep/Oct); Sep/Oct2006, Vol. 59 Issue 5, p30-35, 6p, 9c, 1bw; Deconstructing a Maya Pyramid.; Atwood, Roger; ACAD: Archaeology	come	natural	natural	1	quote	theme	to Tazumal	
" What I remember most is his preparation. He would study everything about an opponent and learned enough football so he could see a team line up and know where the play was going to go. " [SEP] Broadcaster John Madden, who was the Raiders coach during much of King's time there, agreed. [SEP] " He didn't just show up in shorts the day of the game and do the broadcast, " [SEP] Madden said. [SEP] " He would	come	to training camp, get to know the players and the coaches. [SEP] He was thorough. [SEP] " [SEP] When the Walter Haas family bought the A's in 1981, one of the first things it did was to hire King and Simmons to create one of the highest-profile broadcast teams in professional sports. [SEP] " [SEP] The one thing I regret is that he passed before he got a chance to get into the baseball Hall of Fame, " said Simmons	natural	COCA; 2005 (20051019); NEWS; Pg. A1; BILL KING: 1927-2005;; ; Erudite voice of Bay Area sports; David Bush; NEWS: San Francisco Chronicle	come	natural	natural	1	quote	theme	to training camp	
Mazin Mahamed, another young researcher for Watts, understands just how frustrating it can be to try to break into this private world. [SEP] Though his family moved to Qatar from Lebanon when he was 3 years old, many locals still consider him a foreigner. [SEP] When he began his research, Mr. Mahamed ventured into coffee shops and mosques in the hopes of finding people to talk to. [SEP] He was turned away again and again. [SEP] " It was so difficult at the first, " he says. [SEP] " I would	come	to ask, and they would say no, no, no. [SEP] " [SEP] Once he tried to convince an older man to tell him some of his stories. " [SEP] I talked to him many times. [SEP] I told him,' It's your heritage, [SEP] " he says. " He was so angry, he said' Go away. "	natural	COCA;   2011 (110328); Saving the stories; Qatar^s disappearing oral tradition has spawned projects to record the storytellers.; Amanda Erickson Contributor; NEWS: Christian Science Monitor	come	natural	natural	1	quote	theme	to ask	
YDSTIE: When you went to Rome, you brought along the beginnings of a World War II novel you were working on, but you got distracted. [SEP] Tell us what happened? [SEP] Mr-DOERR: Yes, or overwhelmed perhaps is the better word. [SEP] I	came	there with about 50 pages in notes on this novel thinking that that would be my next project. [SEP] I had just published my second book, a novel, and was trying to get a new project off the ground. [SEP] And usually, I think I learned there that I prefer a very insulated environment where everything is pretty familiar for me to be able to enter and imagine this space and start writing fiction. [SEP] And Rome invaded me on all sides, even from the first day.	natural	COCA; 2007 (20070616); Popes, Piazzas and Parenthood in the Eternal City; SPOK: NPR_Weekend	come	natural	natural	3	quote	theme	there	
Even the presence of the engineering team upset local order. [SEP] The engineers used global positioning system devices to calculate the distances they would have to wire. [SEP] They downloaded information from laptop computers. [SEP] The people watching them work lived in a town with no electricity. [SEP] Understandably, the outsiders from the university became celebrities. [SEP] " We were some guys that	came	there with weird gadgets they probably had never seen before, and were doing things they could not understand, " Rivas said. " Because we were different, and maybe because we could do things they did not understand, some people tried to become closer to us to get the admiration of other members of the community. [SEP] " [SEP] When it became clear that people were associating with the engineers to enhance social status, Rivas and the others tried to make a point of speaking to everyone.	natural	COCA; 2006 (Feb); Feb2005, Vol. 127 Issue 2, p36-40, 5p, 5c; BEST INTENTIONS; Hutchinson, Harry; ACAD: Mechanical Engineering	come	natural	natural	3	quote	theme	there	
They talked about Harry Logan and Chatham and a new outbreak of Lyme disease that everyone was worrying about. [SEP] Elliott said they knew a young girl about Grace's age who'd caught it and her life had been completely wrecked. [SEP] Connie darted a look at him and he flushed a little and quickly changed the subject. [SEP] As soon as the meal was over, Grace said she was tired and would they mind if she went to bed. [SEP] Annie said she would	come	too but Grace wouldn't let her.	natural	COCA; 1995; Delacorte Press, New York; The Horse Whisperer; Nicholas Evans; FIC: The Horse Whisperer	come	natural	natural	1	say	accompaniment	come with	
The group of volunteers on Tuesday gleaned over 3,000 pounds of corn that will be distributed to different hunger agencies by volunteer truck drivers, Siers said. [SEP] She said the Society of St. Andrews is always looking for more farmers to participate and more volunteers to help gather the produce. [SEP] Siers said volunteers	come	to the farm early in the morning and glean for about two hours because most of the people gleaning are not used to arduous labor in the heat.	natural	Coca; 2017 (17-07-11);   Society of St. Andrews gleans to feed the less fortunate; NEWS: Charlotte Observer	come	natural	natural	1	say	attitude holder	farm	
Charles, I would like to go on record, the tux, not my idea. [SEP] No, no. [SEP] But they said if you want to	come	behind the scenes on the number one show in America, you got ta succumb to the dress code.	natural	CoCa; 2005 (20050622); DANCING WITH THE STARS HOT TV SHOW; SPOK: ABC_GMA	come	natural	natural	1	say	attitude holder	behind the scenes	possibly unmarked quote
We met at a diner on the East Side. [SEP] It seemed like a more neutral spot. [SEP] I took a chance and told her I'd been hurt and jealous when she left the meeting the other night with the hideous one. [SEP] It wasn't what I thought at all, she said. [SEP] He had	come	up to her after the meeting and asked if she would go to coffee with him and some others.	natural	COCA; 1996; 1996, Vol. 27 Issue 1, p27, 8p; Buds.; Sahatdjian, David; FIC: Arkansas Review: A Journal of Delta Studies	come	natural	natural	5	say	attitude holder	up to her	
I had been traveling the way everybody else did, by air and - or car, and I was frustrated with that. [SEP] And a friend of mine a while back said - when I was going to	come	and visit her in New Mexico, I was angry because I couldn't get there fast, and couldn't get there easily.	natural	COCA; 2008 (080715); America^s Romance with Rails May Rise; SPOK: Talk of the Nation 3:00 PM EST NPR	come	natural	natural	1	say	attitude holder	X & V	
Suddenly he had the idea he should go home, be sent back to New York. [SEP] He woke up and insisted that we go down to the air line reservation office to book the ticket. [SEP] Then he wanted me to cable New York for the money, in case they wouldn't allow him to use his ordinary ticket. [SEP] I told him the Chinese air line would not allow him to fly. [SEP] He was too sick. [SEP] He insisted I call the office of the American air line in this hotel. [SEP] The American air line said that if he	came	to the airport or to the hotel reservation office, they would book him on a flight out if there was an opening. [SEP] But they also told me there were no openings on flights out of Shanghai. [SEP] All flights for the next two months had waiting lists.	natural	COCA; 1996 (Winter); Iss. 98; pg. 82, 19 pgs; To China; Bienen, Leigh Buchanan; FIC: Triquarterly	come	natural	natural	3	say	attitude-holder	to the airport	
Carolyn did not accept any calls from Drake, and returned none of his calls, refused to see him when he came around, and she could not explain this. [SEP] When her mother said with satisfaction that she had finally gotten over a childhood crush, she did not refute it, or agree. [SEP] But something had ended. [SEP] At long last the summer ended and she was in college. [SEP] Madam Zelda's name was Wilma Thorpe, but who would let a Wilma Thorpe read a palm, she said that afternoon when Carolyn	came	around. [SEP] It was a year after her first visit. [SEP] Today Zelda sat gazing at Carolyn for a long time before she said, " We can talk about it. You tell me why you want me to become your teacher, and I'll tell you why you should let it drop. You first. " A tall, thin woman with frizzy carroty hair and green eyes, Zelda wore orange rouge and heavy lipstick the color of burgundy.	natural	COCA; 2002 (Feb); Vol. 102, Iss. 2; pg. 4, 32 pgs; The Man on the Persian Carpet; Kate Wilhelm; FIC: Fantasy & Science Fiction	come	natural	natural	3	say	attitude-holder	around	
He stated that his firm had decided to outsource a part -one of the parts that goes into the final assembly of their product. [SEP] The firm let it out for bid, and a Japanese firm was the lowest bidder. [SEP] So in the normal fashion they wrote out a contract with this Japanese firm. [SEP] One of the provisions of the contract was that they would not accept more than 3% defective parts in any shipment that came from this Japanese subcontractor. [SEP] They said that they put this provision into all of their contracts with subcontractors. [SEP] He then said that when the first shipment	came	from Japan, the shipment arrived in two separate deliveries. [SEP] One was marked " perfect parts, " the other was marked " defective parts. " A letter accompanied the shipment which ran something like this: " Pursuant to our contract, we are hereby delivering 97% perfect parts as ordered, and 3% defective parts. " The letter went on to say, " We do not understand, however, why you would want any defective parts. "	natural	COCA; 1990 (v16); 1990, Vol. 16, p157, 11p; Representation of employees and the role of unions in the United States and Canada: The union; Bluestone, Irving; ACAD: Canada -- United States Law Journal	come	natural	natural	3	say	attitude-holder	from Japan	
We'd heard from the aunts once before Mare had died and after they'd gotten the first bill for the repairs on the house. [SEP] Mrs. O'Dare had defended the expenses, describing the collapsing walls and unlivable conditions. [SEP] " You told me, Miss Sheehy, to oversee things here. The conditions were dire. Dire! " [SEP] Mrs. O'Dare had cried. [SEP] Lily Sheehy had said then that they would	come	to see the house; that it had been too long anyway, and in a more apologetic tone said that they'd been meaning now for a very long time to meet Frank's daughters.	natural	COCA; 2001; New York :; Scribner Paperback Fiction; The nature of water and air : a novel /; McBride, Regina, 1956-; FIC: The nature of water and air : a novel	come	natural	natural	1	say	embedded listener	to see the house	
My mum is absolutely bonkers . [SEP] If I was in the bath too long , she would say the ' Crinkley Dinkley Man ' was	coming	to get me from the plughole and I 'd look at my hands and feet and be petrified because they were going wrinkly . [SEP] She made up a game for me to play in the bath to keep me still when she was washing my hair . [SEP] She would give me a container and ask me to make her a magic potion with the bathwater .	natural	Wacky 1141	come	natural	natural	2	say	embedded listener	goal	
The issue has become an emotional wedge between the U.S. and its allies. [SEP] Among those filing official protests against the Davis decision were the European Union and France. [SEP] Demonstrations ahead of the parole board decision included marches in London, Paris and Oslo. [SEP] Britain's Guardian newspaper, covering a demonstration in Atlanta, interviewed a woman who said she had	come	all the way from Germany to participate.	natural	COCA; 2011 (110925); NEWS; Pg. 18A; From Page One From Page One From Page One; Many seek death row^s demise; Bill Steiden; Staff; NEWS: Atlanta Journal Constitution	come	natural	natural	5	say	embedded speaker	from Germany	
She spoke in a soft motherly voice. [SEP] Then, turning in the direction the servant had gone, the duchess roared, " Where's that water! " [SEP] " I'm all right really, " Amilia assured her. [SEP] " I just haven't seen my family in so long and I was afraid " [SEP] Lady Genevieve smiled and embraced Amilia. [SEP] The duchess whispered in her ear, " Dear, I've heard it said that people	come	from far and wide to ask your family how you saved the empress. [SEP] Their reported response is that they know nothing about that, but what they can say with complete certainty is that you saved them. [SEP] " [SEP] Amilia shook with emotion at the words. [SEP] Lady Genevieve picked up the handkerchief. " [SEP] Where's that water! [SEP] " she bellowed once more. [SEP] When it arrived, the duchess thrust the cool glass into Amilia's hands.	natural	COCA; 2012; New York : Orbit,Edition: 1st ed.; Heir of Novron; Sullivan, Michael J., 1961-; FIC: Heir of Novron	come	natural	natural	5	say	empathy center	from far and wide	
" Bowman, " he said. [SEP] He asked me how I was, and how I liked working at the slide. [SEP] I said that I was good, and that I liked my job. [SEP] Then he put his hand on my shoulder and said that I'd better go home. [SEP] When I got home, I was grounded. [SEP] From now on, my parents said, I would	come	home right after work.	natural	COCA;   2004; # 10/18/2004, Vol. 80 Issue 31, p124-146, 10p; THE ALPINE SLIDE.; Curtis, Rebecca; FIC: New Yorker	come	natural	natural	1	say	homebase	homebase	
I ordered from Debenhams - goods arrived quickly no problem - it was unsuitable so I called the courier to collect three and half weeks ago - he said he would come that day . [SEP] He did not . [SEP] I called again - he said he would come - he did not . [SEP] I called DD they said he would	come	on Friday as they had called him directly - he did not .	natural	Wacky 86523	come	natural	natural	1	say	homebase	speaker's house	
Kasprowicz still had enough work from old assignments to keep him busy, even after being transferred into the new department. [SEP] But over the next few years, the work tapered off. [SEP] By 1998, he was working only about four hours a day, and from March 1999 through 2000, he documented himself doing nothing eight hours a day. [SEP] On a typical day, he said, he would	come	in, answer his e-mail and voice mail, and study professional journals and DOE documents.	natural	COCA; 2002 (20020714); NEWS SPECIAL EDITION; Pg. 14; Ready to work, but nothing to do all day; Art Golab; NEWS: Chicago Sun-Times	come	natural	natural	1	say	homebase	homebase	
After the two men left, three acquaintances of mine said that the crowd was looking for me under the leadership of the Popular Front. [SEP] We fled with only the clothes on our backs to the house of the same Russian woman where the Sarkisians were. [SEP] I asked my neighbor on the floor to let me know when the Popular Front crowd arrived at our apartment. [SEP] In a half-hour, my neighbor called and said that 10 to 15 people	came	and tried to break down the door but were unable to do so and left. [SEP] At midnight, a crowd of men and women broke down the door to our apartment and took absolutely everything.	natural	COCA; 1990 (19900121); OUTLOOK; POGROM; NEWS: Washington Post	come	natural	natural	3	say	homebase	X & V	
Well-meaning people say stupid things to her, she says, such as "Well, at least you have four other children." [SEP] She says people just don't know what to say. [SEP] But there are kinder sentiments as well. [SEP] Such as the strangers who	came	to Joshua's memorial service in Florida who never knew him, but they just said they needed to be there.	natural	CoCa; 2001 (Nov12); Vol. 131 Issue 20, p14, 6p, 4c;  The New Normal. (cover story); Simon, Roger / Howe, Jeff / Reese, Krista / Huriash, Lisa / Neusner, Noam;  MAG: U.S. News & World Report	come	natural	natural	3	say	protagonist	memorial service	
With the help of scathing articles by Al Hayat's London-based columnist Jihad Al Khazen, who threatened an even greater scandal if Turk was harmed, she finally returned to Lebanon. [SEP] Prime Minister Rafik Hariri discreetly sent a personal bodyguard to fetch her from Beirut International Airport. [SEP] A former member of Parliament, Edmond Edde, a distinguished Lebanese politician in his seventies who now lives in Paris, ordered 40 lawyers from his own firm in Beirut to work on Turk's case and said he was willing to	come	to Lebanon after nearly 20 years in exile to defend her in court.	natural	CoCa; 1994 (19940519); STYLE; The Beauty Queen Exiled; Nora Boustany, Washington Post Foreign Service; NEWS: Washington Post	come	natural	natural	1	say	protagonist	Lebanon	
To do that , I went to a family who lived on Arford Common and had to be interviewed by the grandmother . [SEP] She asked me what I was going to pay and when I expected them to turn up and how long they would have for lunch . [SEP] It was a good , long interview , and at the end she said her family would	come	. She was immobile herself , but the family came and we dug up all the potatoes and sold them . The oats and barley were put into stacks and eventually the threshing machine came .	natural	Wacky 463225	come	natural	natural	1	say	speaker @ ET	none	
The next day I booked a flight to Sri Lanka , where the girlfriend had now relocated . [SEP] She had a job with an aid agency helping with the ongoing Tsunami relief . [SEP] She was working and living in Colombo and said she would	come	down to where I was on the south coast for the weekend . [SEP] I spent a few days walking up and down the beach and watching the ocean .	natural	Wacky 1868841	come	natural	natural	1	say	speaker @ ET	south coast	
Then Mr Cronin outlined an incident in the village , which had all the councillors nodding their heads in agreement . [SEP] He was just going to bed on the Sunday night , he said , when he had noticed two youths by the fountain , moving the bench into the road . [SEP] He spoke to them , and asked them to put it back. [SEP] They said , 'we have n't done it. ' I said , I have just watched you doing it'!? [SEP] he told the council. [SEP] 'At 11.15pm I rang the police and they said someone would	come	out the following day . [SEP] I have never seen anybody, ' he said . [SEP] Insp Roe apologised . [SEP] This was something he would have to address and he would look into why no-one had come out .	natural	Wacky 167359	come	natural	natural	1	say	speaker @ ET	bench	
On Friday we saw Mr. Quant in Powbrys so had lunch at the same table - he was awfully nice and said even though I was engaged I was to be sure and ring him up and have dinner with him when I went to Hull and he also said he would	come	and see me when I got into hospital .	natural	Wacky 31550	come	natural	natural	1	say	speaker @ ET	X & V	
Lunch was especially nice - I was going to take the kids there anyway , we invited Steve to join us as it is just near his workshop , then half way through the morning Emma rang and said they would	come	too - they meaning Robyn and Grandma as well - so poor Russ was the only one not there Robyn amused us by slipping out of the highchair under the tray - once by accident , but it got so much attention that she tried it again a few minutes later !	natural	Wacky 10917	come	natural	natural	1	say	speaker @ ET	restaurant	might be come along
Xiu Xian Hong, from Fujian Province,  described life as better than in China. [SEP] " It is quiet here, and the air is much cleaner, " she said through a translator who worked at the plant. [SEP] " The work is the same, but the pay is more. " [SEP] But she said she missed her 3-year-old daughter and her husband back home. [SEP] Ms. Xiu said she had	come	to Romania because it was the only place being offered when she sought work at an agency in China.	natural	COCA; 2007 (20070411); Section C; Column 1; Business/Financial Desk; Pg. 7; Romania, a Poor Land, Imports Poorer Workers; By MATTHEW BRUNWASSER; NEWS: New York Times	come	natural	natural	5	say	speaker @ UT	to Romania	
Even worse, the Atlanta dealer had promised to send a tow truck to pick up the vehicle and us. [SEP] We waited more than three hours and no one showed up. [SEP] The next day we spoke to a U-Haul employee who offered no apology for our being left stranded. [SEP] They said that someone was going to	come	out and tow it.	natural	COCA; 1998 (19980703); A BAD MOVE; SPOK: ABC_2020	come	natural	natural	1	say	speaker@ET	X & V	
April's face lit up. [SEP] " Oh, Ten, don't forget -- the Tau fund-raiser is tomorrow night. " [SEP] I searched my memory and came up dry. [SEP] " The scholarship fund, remember? [SEP] You signed up for the celebrity booth. [SEP] People come up and take pictures with you. [SEP] The committee chair loves Homeland, and she was so excited when I said you 'd	come	. Give me the dates for your episodes, and she'll have all our sponsors TiVo you. " [SEP] I'd forgotten all about the fund-raiser. When April's workweek ended, her community work began. Her exhausting schedule was one of the reasons we saw so little of each other.	natural	COCA; 2008; New York : Atria Books,Edition: 1st; Atria Books hardcover ed.; In the night of the heat :a Tennyson Hardwick novel; Underwood, Blair. Due, Tananarive,; 1966- Barnes, Steven,; 1952-; FIC: In the night of the heat :a Tennyson Hardwick novel	come	natural	natural	5	say	speaker@ET	none	
PETER-SAGAL: We heard that your first exposure to government security was basically robbing a Secret Service detail. [SEP] APOLLO-ROBBINS[SEP] Oh, yeah. [SEP] (LAUGHTER) [SEP] PETER-SAGAL: Oh that. [SEP] Oh that little thing, he says. [SEP] So what happened? [SEP] APOLLO-ROBBINS[SEP] So that was back in 2000. [SEP] I was performing at that show at Cesar's Palace. [SEP] And they said that Jimmy Carter was	coming	to the show. [SEP] And they pulled me aside and they said Secret Service doesn't want you to shake Carter's hand. [SEP] And I said, well, I've never had a felony, it should be fine. [SEP] They said well, they're just afraid it would make the news. [SEP] Then as I started to leave, the manager pulled me aside. [SEP] He says, listen, off the record, if you want to steal from the Secret Service, it'd be funny as hell.	natural	COCA; 2014 (140816); Professional Pickpocket Apollo Robbins Plays Not My Job; SPOK: Wait Wait... Don't Tell Me! 11:00 AM EST	come	natural	natural	2	say	speaker@ET	to the show	
Frank says that Pardis operates four restaurants with distinctive personalities and cuisines. [SEP] Luscious foods, complemented by gracious service and extraordinary attention to detail, make each place a fabulous experience. [SEP] " Pardis is obsessive about details and about the dining rooms being as warm and inviting as possible, " [SEP] Frank says. [SEP] " There's also that tingle of excitement. The pop of the Champagne bottle and the action of the bar add to the dining experience. " [SEP] Author John Egerton pegged the first restaurant, Highlands Bar and Grill, quite nicely. [SEP] As Frank recalls, " John said that when he first started	coming	he used to think,' This is like my favorite restaurants in New Orleans. [SEP] This is like Galatoire's and Commander's. [SEP] Now I've come to realize that's not it at all. [SEP] It's Rick's Caf in Casablanca. [SEP] ' "	natural	COCA; 2008 (Jul 2008); Vol. 43, Iss. 7; pg. 28, 2 pgs;  Chef Frank Stitt, BIRMINGHAM; Karen Lingo; MAG: Southern Living	come	natural	natural	2	say	speaker@UT	none	
Leominster, Massachusetts is 55 miles northwest of Boston; population 38,000. [SEP] Leominster was once home to the nation's plastic industry, including the Foster Grant plant, maker of sunglasses to the stars. [SEP] This is the site of the Foster Grant plant, situated about a half-mile from the neighborhood where the parents grew up. [SEP] Every kid in the neighborhood said that this is where they	came	to play.	natural	COCA; 1992 (19920313); The Street Where They Lived; Joan Fights Back; Saying Goodbye Forever; Remebering Menachem Begin; SPOK: ABC_2020	come	natural	natural	3	say	speaker@UT	to play	
The basement stairs opened up into the high-ceilinged kitchen. [SEP] Zoe threw her suit jacket on the leather couch near the sound system. [SEP] " This is spectacular, " [SEP] Cynthia said, glancing around the room that was so filled with built-in chrome appliances it looked like a NASA control site. [SEP] Cynthia scrutinized the CD collection and chose Tracy Chapman. [SEP] She slid the disc into the slot. [SEP] " You wouldn't have said that if you' d	come	last month. [SEP] Nothing was ever tidy. [SEP] " Zoe remembered the mess, sure, but she also remembered what she wasn't ready to tell Cynthia that the real problem had been her own bad moods.	natural	COCA; 2015; Publication information; May/Jun2015, Vol. 37 Issue 3, p83-96. 14p.; Puck's Here; Denton, Elizabeth; FIC: Kenyon Review	come	natural	natural	5	say	speaker@UT	none	
The house was dark. [SEP] " Now what? " [SEP] My breath made a cloud. [SEP] A quarter-mile away, the train bowled down the tracks with a sound like a heavy song. [SEP] Stuart and I looked at each other. [SEP] His face was full of sorrow, like he could see inside the house to the hurt done there. [SEP] Finally, the train whistle grew tiny, like a cat's cry. [SEP] " The sheriff's not here yet, " [SEP] Stuart said. [SEP] " He said he was	coming	. " I realized he had no more idea what to do than I did. " They've heard us drive up, " I said, thinking if they're still alive. " All right, " Stuart said. " Stay here. I'm going in. " " Be careful. " After a second, I got out too. Snowflakes sifted into my collar, dry as sand. I joined Stuart at a side door. It wasn't locked, and we slipped inside.	natural	COCA; 2013; Autumn2013, Vol. 66 Issue 3, p527-534. 8p; Operator; Holladay, Caryl (AUTHOR); FIC: Hudson Review	come	natural	natural	2	say	speaker@UT	none	
